Entity,Code,Year,GrossEnrolmentRatio
Afghanistan,AFG,1970,31.34174919
Afghanistan,AFG,1971,32.21033859
Afghanistan,AFG,1972,32.50746918
Afghanistan,AFG,1973,32.87379837
Afghanistan,AFG,1974,33.43759918
Afghanistan,AFG,1975,33.31623077
Afghanistan,AFG,1976,34.29225922
Afghanistan,AFG,1977,35.12284088
Afghanistan,AFG,1978,36.62601089
Afghanistan,AFG,1980,44.77437973
Afghanistan,AFG,1981,48.54335022
Afghanistan,AFG,1982,17.6810894
Afghanistan,AFG,1984,22.65113068
Afghanistan,AFG,1985,24.69518089
Afghanistan,AFG,1986,26.69475937
Afghanistan,AFG,1988,33.49937057
Afghanistan,AFG,1989,31.18457031
Afghanistan,AFG,1990,30.09115028
Afghanistan,AFG,1991,28.6841507
Afghanistan,AFG,1993,31.15373039
Afghanistan,AFG,1994,43.12926865
Afghanistan,AFG,1995,46.24322891
Afghanistan,AFG,1998,33.31254959
Afghanistan,AFG,1999,27.04071999
Afghanistan,AFG,2000,22.33481026
Afghanistan,AFG,2001,22.20237923
Afghanistan,AFG,2002,73.3095932
Afghanistan,AFG,2003,99.24848938
Afghanistan,AFG,2004,111.2605591
Afghanistan,AFG,2005,104.1713715
Afghanistan,AFG,2006,107.817421
Afghanistan,AFG,2007,104.6908188
Afghanistan,AFG,2008,106.4537735
Afghanistan,AFG,2009,102.2252884
Afghanistan,AFG,2010,105.5209274
Afghanistan,AFG,2011,102.8096313
Afghanistan,AFG,2012,108.9285202
Afghanistan,AFG,2013,110.0654373
Afghanistan,AFG,2014,111.744133
Albania,ALB,1976,119.3476791
Albania,ALB,1978,114.998848
Albania,ALB,1979,112.2156525
Albania,ALB,1980,107.5305405
Albania,ALB,1981,105.0638504
Albania,ALB,1982,103.6651382
Albania,ALB,1983,102.7332687
Albania,ALB,1984,103.6929016
Albania,ALB,1985,103.9178391
Albania,ALB,1986,103.8384628
Albania,ALB,1987,101.7586594
Albania,ALB,1988,99.90882111
Albania,ALB,1989,99.78552246
Albania,ALB,1990,99.82147217
Albania,ALB,1991,101.6307907
Albania,ALB,1992,99.96878052
Albania,ALB,1993,98.94786072
Albania,ALB,1994,101.9895782
Albania,ALB,1995,104.5339584
Albania,ALB,1996,106.8230972
Albania,ALB,1997,108.5679626
Albania,ALB,1998,107.7334671
Albania,ALB,1999,106.3054581
Albania,ALB,2000,104.7495193
Albania,ALB,2001,103.473999
Albania,ALB,2002,101.5591965
Albania,ALB,2003,100.0177994
Albania,ALB,2004,98.38082123
Albania,ALB,2005,101.4723587
Albania,ALB,2006,99.59384155
Albania,ALB,2007,99.09313202
Albania,ALB,2008,99.51950073
Albania,ALB,2009,97.52532959
Albania,ALB,2010,99.01331329
Albania,ALB,2011,101.8157425
Albania,ALB,2012,104.7843933
Albania,ALB,2013,107.7845612
Albania,ALB,2014,112.4866409
Algeria,DZA,1971,74.01553345
Algeria,DZA,1972,78.15116119
Algeria,DZA,1973,82.82417297
Algeria,DZA,1974,86.5936203
Algeria,DZA,1975,88.70625305
Algeria,DZA,1976,91.70030212
Algeria,DZA,1977,93.65257263
Algeria,DZA,1978,94.70359039
Algeria,DZA,1979,94.4343338
Algeria,DZA,1980,94.32924652
Algeria,DZA,1981,93.24669647
Algeria,DZA,1982,92.12744904
Algeria,DZA,1983,90.92421722
Algeria,DZA,1984,90.50643158
Algeria,DZA,1985,89.630867
Algeria,DZA,1986,88.58766937
Algeria,DZA,1987,89.76798248
Algeria,DZA,1988,91.26010132
Algeria,DZA,1989,91.49606323
Algeria,DZA,1990,92.07620239
Algeria,DZA,1991,93.91361237
Algeria,DZA,1992,95.92700958
Algeria,DZA,1993,96.22515869
Algeria,DZA,1994,96.85209656
Algeria,DZA,1995,96.88146973
Algeria,DZA,1996,98.05445099
Algeria,DZA,1997,99.23461914
Algeria,DZA,1998,100.4477768
Algeria,DZA,1999,102.3786163
Algeria,DZA,2000,104.9052963
Algeria,DZA,2001,103.9016724
Algeria,DZA,2002,105.1563721
Algeria,DZA,2003,106.0329895
Algeria,DZA,2004,107.0486984
Algeria,DZA,2005,107.7446594
Algeria,DZA,2006,108.2872086
Algeria,DZA,2007,109.6284027
Algeria,DZA,2008,109.3120575
Algeria,DZA,2009,112.4307404
Algeria,DZA,2010,115.4546127
Algeria,DZA,2011,116.7469177
Algeria,DZA,2012,118.2673569
Algeria,DZA,2013,119.7516632
Algeria,DZA,2014,118.7494736
Andorra,AND,1975,88.60502625
Andorra,AND,1983,114.375618
Angola,AGO,1971,58.72721863
Angola,AGO,1972,63.89730835
Angola,AGO,1973,66.09954071
Angola,AGO,1974,72.10684967
Angola,AGO,1980,149.0358276
Angola,AGO,1981,130.8056946
Angola,AGO,1982,121.1766281
Angola,AGO,1983,108.7552032
Angola,AGO,1984,94.67823029
Angola,AGO,1985,75.02474213
Angola,AGO,1986,81.07156372
Angola,AGO,1987,81.66928101
Angola,AGO,1988,81.05615997
Angola,AGO,1989,82.01186371
Angola,AGO,1990,78.25849915
Angola,AGO,1991,71.9317627
Angola,AGO,1992,69.36856079
Angola,AGO,1998,78.36840057
Angola,AGO,2007,105.2104034
Angola,AGO,2008,111.9137573
Angola,AGO,2009,111.1583405
Angola,AGO,2010,113.5078735
Angola,AGO,2011,128.7041473
Antigua and Barbuda,ATG,1971,80.7281189
Antigua and Barbuda,ATG,1972,98.71730804
Antigua and Barbuda,ATG,1974,91.78395844
Antigua and Barbuda,ATG,1975,88.40309906
Antigua and Barbuda,ATG,1976,90.61126709
Antigua and Barbuda,ATG,1977,86.98285675
Antigua and Barbuda,ATG,1978,81.12272644
Antigua and Barbuda,ATG,1979,76.91751099
Antigua and Barbuda,ATG,1984,112.8007126
Antigua and Barbuda,ATG,1992,100.140007
Antigua and Barbuda,ATG,1995,109.1473312
Antigua and Barbuda,ATG,2000,124.1303711
Antigua and Barbuda,ATG,2007,104.3192062
Antigua and Barbuda,ATG,2008,104.7472382
Antigua and Barbuda,ATG,2009,102.7987976
Antigua and Barbuda,ATG,2010,103.408989
Antigua and Barbuda,ATG,2011,100.6770477
Antigua and Barbuda,ATG,2012,97.89286041
Antigua and Barbuda,ATG,2014,97.10739899
Arab World,,1970,66.62187195
Arab World,,1971,66.72052002
Arab World,,1972,68.25868988
Arab World,,1973,69.52204895
Arab World,,1974,69.91995239
Arab World,,1975,71.35539246
Arab World,,1976,73.22743988
Arab World,,1977,74.20400238
Arab World,,1978,74.6033783
Arab World,,1979,76.48194122
Arab World,,1980,77.78179932
Arab World,,1981,78.03942108
Arab World,,1982,78.94776154
Arab World,,1983,79.80583191
Arab World,,1984,80.71476746
Arab World,,1985,80.5687027
Arab World,,1986,81.29270172
Arab World,,1987,82.28645325
Arab World,,1988,82.81764984
Arab World,,1989,82.53613281
Arab World,,1990,83.14668274
Arab World,,1991,83.59465027
Arab World,,1992,81.01595306
Arab World,,1993,81.59114838
Arab World,,1994,84.13446045
Arab World,,1995,82.93282318
Arab World,,1996,85.22502136
Arab World,,1997,85.92047119
Arab World,,1998,86.65644836
Arab World,,1999,87.91625977
Arab World,,2000,88.83899689
Arab World,,2001,89.97328949
Arab World,,2002,91.46868134
Arab World,,2003,92.77078247
Arab World,,2004,93.45256805
Arab World,,2005,94.20487976
Arab World,,2006,95.32099915
Arab World,,2007,96.00354004
Arab World,,2008,96.85666656
Arab World,,2009,97.33731079
Arab World,,2010,97.97268677
Arab World,,2011,97.42421722
Arab World,,2012,99.01986694
Arab World,,2013,97.60108948
Arab World,,2014,97.02707672
Argentina,ARG,1970,105.6495438
Argentina,ARG,1971,106.3789597
Argentina,ARG,1972,105.9416809
Argentina,ARG,1973,105.5295715
Argentina,ARG,1974,106.310791
Argentina,ARG,1975,106.1638184
Argentina,ARG,1976,105.8600769
Argentina,ARG,1977,106.779953
Argentina,ARG,1978,106.3813095
Argentina,ARG,1979,106.8267288
Argentina,ARG,1980,106.8851013
Argentina,ARG,1981,107.6234665
Argentina,ARG,1982,107.7754974
Argentina,ARG,1984,105.5620728
Argentina,ARG,1985,105.4701004
Argentina,ARG,1986,106.0780563
Argentina,ARG,1987,106.3605804
Argentina,ARG,1988,107.0244217
Argentina,ARG,1990,106.5615692
Argentina,ARG,1991,109.0856934
Argentina,ARG,1994,111.943512
Argentina,ARG,1996,111.3675079
Argentina,ARG,1997,108.2667999
Argentina,ARG,1998,112.9470673
Argentina,ARG,1999,116.052948
Argentina,ARG,2000,117.3634872
Argentina,ARG,2001,118.064621
Argentina,ARG,2002,118.758522
Argentina,ARG,2003,116.5013123
Argentina,ARG,2004,117.8136368
Argentina,ARG,2005,117.1332932
Argentina,ARG,2006,118.8351974
Argentina,ARG,2007,119.3486862
Argentina,ARG,2008,119.4411621
Argentina,ARG,2009,118.2114105
Argentina,ARG,2010,116.7181625
Argentina,ARG,2011,114.7684708
Argentina,ARG,2012,112.9782562
Argentina,ARG,2013,110.5659866
Armenia,ARM,1991,102.4689636
Armenia,ARM,1992,99.21221161
Armenia,ARM,1993,102.5770187
Armenia,ARM,1994,94.72537231
Armenia,ARM,1995,90.9055481
Armenia,ARM,1996,92.001297
Armenia,ARM,1997,94.52603149
Armenia,ARM,1998,95.88912201
Armenia,ARM,1999,98.60610962
Armenia,ARM,2000,98.52625275
Armenia,ARM,2001,102.2236099
Armenia,ARM,2002,95.57846069
Armenia,ARM,2003,94.32559204
Armenia,ARM,2004,94.62056732
Armenia,ARM,2005,94.29905701
Armenia,ARM,2006,97.71125793
Armenia,ARM,2007,108.466713
Armenia,ARM,2008,107.5535812
Armenia,ARM,2009,102.4492416
Aruba,ABW,1999,112.1993332
Aruba,ABW,2000,110.8014374
Aruba,ABW,2001,109.4029007
Aruba,ABW,2002,110.9983063
Aruba,ABW,2003,109.2143021
Aruba,ABW,2004,110.8390503
Aruba,ABW,2005,111.3767166
Aruba,ABW,2006,114.2385864
Aruba,ABW,2007,115.224411
Aruba,ABW,2008,113.0788269
Aruba,ABW,2009,113.7757416
Aruba,ABW,2010,113.7417831
Aruba,ABW,2011,105.2193985
Aruba,ABW,2012,104.0627594
Aruba,ABW,2013,116.108017
Aruba,ABW,2014,117.3180389
Australia,AUS,1971,110.8062363
Australia,AUS,1972,110.2184372
Australia,AUS,1973,109.5266113
Australia,AUS,1974,104.7148819
Australia,AUS,1975,107.5582504
Australia,AUS,1976,108.4452667
Australia,AUS,1977,110.4316711
Australia,AUS,1978,111.4916763
Australia,AUS,1979,111.0503769
Australia,AUS,1980,110.2314606
Australia,AUS,1981,108.8779068
Australia,AUS,1982,107.7867126
Australia,AUS,1983,106.4705429
Australia,AUS,1984,105.7478714
Australia,AUS,1985,104.2709808
Australia,AUS,1986,104.8561707
Australia,AUS,1987,105.3053284
Australia,AUS,1988,105.945282
Australia,AUS,1989,106.1370926
Australia,AUS,1990,105.8115234
Australia,AUS,1991,105.5315781
Australia,AUS,1992,105.4117508
Australia,AUS,1993,105.3247833
Australia,AUS,1994,105.2922363
Australia,AUS,1995,100.7926331
Australia,AUS,1996,101.0991287
Australia,AUS,1997,100.7295609
Australia,AUS,1998,100.5014725
Australia,AUS,1999,100.2563095
Australia,AUS,2000,100.3372879
Australia,AUS,2001,100.2517776
Australia,AUS,2002,101.150238
Australia,AUS,2003,101.274971
Australia,AUS,2004,101.8791199
Australia,AUS,2005,102.3891525
Australia,AUS,2006,103.0109634
Australia,AUS,2007,104.9848633
Australia,AUS,2008,105.0581284
Australia,AUS,2009,105.3190613
Australia,AUS,2010,105.7040863
Australia,AUS,2011,105.9915009
Australia,AUS,2012,106.4533234
Australia,AUS,2013,106.5677719
Austria,AUT,1971,103.4291382
Austria,AUT,1972,102.8956909
Austria,AUT,1973,101.2817764
Austria,AUT,1974,100.1642609
Austria,AUT,1975,99.78778839
Austria,AUT,1976,99.33589935
Austria,AUT,1977,99.57621002
Austria,AUT,1978,97.39335632
Austria,AUT,1979,96.87882996
Austria,AUT,1980,96.34539795
Austria,AUT,1981,96.52632904
Austria,AUT,1982,97.4223938
Austria,AUT,1983,97.23725128
Austria,AUT,1984,97.24594879
Austria,AUT,1985,96.7793808
Austria,AUT,1986,99.28385925
Austria,AUT,1987,101.1160736
Austria,AUT,1988,103.9492111
Austria,AUT,1989,105.7422714
Austria,AUT,1990,105.4821091
Austria,AUT,1991,104.2903824
Austria,AUT,1992,104.0707474
Austria,AUT,1993,103.4660568
Austria,AUT,1994,102.5625305
Austria,AUT,1995,102.5125275
Austria,AUT,1996,102.5439682
Austria,AUT,1997,102.9658203
Austria,AUT,1998,103.7690506
Austria,AUT,1999,103.9260635
Austria,AUT,2000,103.817421
Austria,AUT,2001,103.0930099
Austria,AUT,2002,101.3880081
Austria,AUT,2003,100.6045532
Austria,AUT,2004,100.8716888
Austria,AUT,2005,100.9824905
Austria,AUT,2006,101.6898117
Austria,AUT,2007,101.7564621
Austria,AUT,2008,100.7743683
Austria,AUT,2009,100.2312622
Austria,AUT,2010,99.83867645
Austria,AUT,2011,99.86933136
Austria,AUT,2012,100.7692795
Austria,AUT,2013,101.5607224
Austria,AUT,2014,102.2489777
Azerbaijan,AZE,1981,115.4447327
Azerbaijan,AZE,1986,118.5699081
Azerbaijan,AZE,1989,110.4032974
Azerbaijan,AZE,1990,110.1215591
Azerbaijan,AZE,1991,109.0579605
Azerbaijan,AZE,1992,108.1835098
Azerbaijan,AZE,1993,107.7092896
Azerbaijan,AZE,1994,110.4555664
Azerbaijan,AZE,1995,111.7443085
Azerbaijan,AZE,1996,93.25375366
Azerbaijan,AZE,1997,94.52192688
Azerbaijan,AZE,1998,92.9260025
Azerbaijan,AZE,1999,95.48014069
Azerbaijan,AZE,2000,97.20748901
Azerbaijan,AZE,2001,98.86100006
Azerbaijan,AZE,2002,98.34942627
Azerbaijan,AZE,2003,96.21324158
Azerbaijan,AZE,2004,97.26132965
Azerbaijan,AZE,2005,95.52696991
Azerbaijan,AZE,2006,94.21665955
Azerbaijan,AZE,2007,94.77120209
Azerbaijan,AZE,2008,94.07247162
Azerbaijan,AZE,2009,95.068573
Azerbaijan,AZE,2010,93.76229858
Azerbaijan,AZE,2011,95.57363129
Azerbaijan,AZE,2012,97.95530701
Azerbaijan,AZE,2013,100.5004501
Azerbaijan,AZE,2014,106.0598907
Bahamas,BHS,1971,101.795723
Bahamas,BHS,1972,99.91925049
Bahamas,BHS,1973,96.3718338
Bahamas,BHS,1974,99.39304352
Bahamas,BHS,1975,102.4873199
Bahamas,BHS,1976,103.536438
Bahamas,BHS,1977,105.1924133
Bahamas,BHS,1978,106.2783737
Bahamas,BHS,1979,104.1939697
Bahamas,BHS,1980,101.0023499
Bahamas,BHS,1981,101.8918228
Bahamas,BHS,1982,100.5042572
Bahamas,BHS,1983,100.8989029
Bahamas,BHS,1984,95.92694855
Bahamas,BHS,1985,105.3753815
Bahamas,BHS,1986,106.4903107
Bahamas,BHS,1990,98.27638245
Bahamas,BHS,1991,95.10762787
Bahamas,BHS,1992,94.46897888
Bahamas,BHS,1993,95.39305115
Bahamas,BHS,1994,94.61691284
Bahamas,BHS,1995,95.97303772
Bahamas,BHS,1996,101.2785797
Bahamas,BHS,1997,98.97808075
Bahamas,BHS,1998,99.4588089
Bahamas,BHS,1999,96.88800049
Bahamas,BHS,2002,94.44444275
Bahamas,BHS,2004,103.7418365
Bahamas,BHS,2005,109.1632309
Bahamas,BHS,2006,107.8449631
Bahamas,BHS,2007,111.2169724
Bahamas,BHS,2008,111.244339
Bahamas,BHS,2009,107.3528976
Bahamas,BHS,2010,107.8977509
Bahrain,BHR,1971,106.4307709
Bahrain,BHR,1972,109.7110977
Bahrain,BHR,1973,111.8470078
Bahrain,BHR,1974,112.9068069
Bahrain,BHR,1975,115.3543396
Bahrain,BHR,1976,112.3982086
Bahrain,BHR,1977,110.3399963
Bahrain,BHR,1978,108.4638596
Bahrain,BHR,1979,109.2468567
Bahrain,BHR,1980,109.1471786
Bahrain,BHR,1981,107.0432816
Bahrain,BHR,1982,106.1290436
Bahrain,BHR,1983,105.3695068
Bahrain,BHR,1984,109.7218781
Bahrain,BHR,1985,111.1810074
Bahrain,BHR,1986,112.5795288
Bahrain,BHR,1987,111.9387589
Bahrain,BHR,1988,112.1567078
Bahrain,BHR,1989,112.7169876
Bahrain,BHR,1990,110.2763824
Bahrain,BHR,1991,111.3662186
Bahrain,BHR,1992,107.8370819
Bahrain,BHR,1993,107.6867828
Bahrain,BHR,1994,107.034111
Bahrain,BHR,1995,107.7527008
Bahrain,BHR,1996,107.6388779
Bahrain,BHR,1997,107.3157806
Bahrain,BHR,1998,106.07901
Bahrain,BHR,1999,104.3917313
Bangladesh,BGD,1970,55.41798019
Bangladesh,BGD,1971,51.15161133
Bangladesh,BGD,1972,63.23197174
Bangladesh,BGD,1973,74.95339203
Bangladesh,BGD,1974,73.13063812
Bangladesh,BGD,1975,77.83435059
Bangladesh,BGD,1976,79.16507721
Bangladesh,BGD,1977,73.71330261
Bangladesh,BGD,1978,72.49790955
Bangladesh,BGD,1979,71.62561798
Bangladesh,BGD,1980,70.60761261
Bangladesh,BGD,1981,69.37983704
Bangladesh,BGD,1982,70.56822205
Bangladesh,BGD,1983,71.77110291
Bangladesh,BGD,1984,70.23419189
Bangladesh,BGD,1985,68.03687286
Bangladesh,BGD,1986,67.42767334
Bangladesh,BGD,1987,66.22389221
Bangladesh,BGD,1988,77.78124237
Bangladesh,BGD,1989,77.74889374
Bangladesh,BGD,1990,81.04756165
Bangladesh,BGD,2005,98.66104126
Bangladesh,BGD,2006,99.40104675
Bangladesh,BGD,2007,98.60388947
Bangladesh,BGD,2008,96.54550171
Bangladesh,BGD,2009,99.76931763
Bangladesh,BGD,2010,102.6562881
Bangladesh,BGD,2011,111.8765564
Barbados,BRB,1971,102.3860092
Barbados,BRB,1972,100.2943115
Barbados,BRB,1973,101.3415833
Barbados,BRB,1974,98.58706665
Barbados,BRB,1975,104.6215134
Barbados,BRB,1976,107.5378494
Barbados,BRB,1977,114.5722427
Barbados,BRB,1978,116.3091736
Barbados,BRB,1979,115.1430283
Barbados,BRB,1980,101.3962708
Barbados,BRB,1981,98.14405823
Barbados,BRB,1982,98.25727844
Barbados,BRB,1983,99.78948212
Barbados,BRB,1984,105.972908
Barbados,BRB,1985,108.6961212
Barbados,BRB,1989,119.4685593
Barbados,BRB,1990,114.4853134
Barbados,BRB,1992,106.2950974
Barbados,BRB,1999,102.2266235
Barbados,BRB,2000,100.6621704
Barbados,BRB,2001,99.27871704
Barbados,BRB,2002,96.76538849
Barbados,BRB,2003,96.65312195
Barbados,BRB,2004,94.96405792
Barbados,BRB,2005,96.13706207
Barbados,BRB,2006,98.25029755
Barbados,BRB,2007,99.67780304
Barbados,BRB,2008,101.2271805
Barbados,BRB,2009,100.5441513
Barbados,BRB,2010,99.70517731
Barbados,BRB,2011,98.41721344
Barbados,BRB,2014,93.62728119
Belarus,BLR,1971,98.93351746
Belarus,BLR,1972,97.35353851
Belarus,BLR,1973,96.0393219
Belarus,BLR,1974,94.80631256
Belarus,BLR,1975,94.64015961
Belarus,BLR,1976,95.08952332
Belarus,BLR,1977,96.53418732
Belarus,BLR,1978,98.39946747
Belarus,BLR,1979,99.95249939
Belarus,BLR,1980,102.2135315
Belarus,BLR,1981,103.6166763
Belarus,BLR,1982,104.8777466
Belarus,BLR,1983,105.6222
Belarus,BLR,1984,106.4890366
Belarus,BLR,1985,107.3224106
Belarus,BLR,1986,108.3472214
Belarus,BLR,1987,94.30371094
Belarus,BLR,1988,94.26365662
Belarus,BLR,1989,93.41645813
Belarus,BLR,1990,93.27246094
Belarus,BLR,1991,95.11698151
Belarus,BLR,1992,94.74697113
Belarus,BLR,1993,96.49526978
Belarus,BLR,1994,96.63925171
Belarus,BLR,1995,97.87709808
Belarus,BLR,1996,98.88784027
Belarus,BLR,1997,100.1262436
Belarus,BLR,1998,102.3771362
Belarus,BLR,1999,111.295929
Belarus,BLR,2000,113.1433182
Belarus,BLR,2001,113.9228363
Belarus,BLR,2002,111.0736694
Belarus,BLR,2003,100.9463882
Belarus,BLR,2004,98.62963104
Belarus,BLR,2005,97.30198669
Belarus,BLR,2006,98.436203
Belarus,BLR,2007,100.9466629
Belarus,BLR,2008,104.0266495
Belarus,BLR,2009,105.076683
Belarus,BLR,2010,103.449913
Belarus,BLR,2011,101.2123718
Belarus,BLR,2012,98.97614288
Belarus,BLR,2013,97.80240631
Belarus,BLR,2014,98.96627808
Belgium,BEL,1971,107.6630173
Belgium,BEL,1972,106.9794769
Belgium,BEL,1973,101.4153671
Belgium,BEL,1974,104.1059265
Belgium,BEL,1975,104.6761932
Belgium,BEL,1976,105.7609711
Belgium,BEL,1977,106.4010391
Belgium,BEL,1978,106.459938
Belgium,BEL,1979,105.798027
Belgium,BEL,1980,105.6715164
Belgium,BEL,1981,104.8846817
Belgium,BEL,1982,103.9810104
Belgium,BEL,1983,100.6110916
Belgium,BEL,1984,99.57762146
Belgium,BEL,1985,98.71849823
Belgium,BEL,1986,98.94763947
Belgium,BEL,1987,99.83029175
Belgium,BEL,1988,100.8607635
Belgium,BEL,1989,101.0934372
Belgium,BEL,1990,100.5136871
Belgium,BEL,1991,99.67646027
Belgium,BEL,1992,98.24665833
Belgium,BEL,1993,101.6908264
Belgium,BEL,1994,101.0342331
Belgium,BEL,1995,101.0167694
Belgium,BEL,1996,101.2859879
Belgium,BEL,1999,103.6700897
Belgium,BEL,2000,104.8607101
Belgium,BEL,2001,104.2411423
Belgium,BEL,2002,103.4199982
Belgium,BEL,2003,102.7209091
Belgium,BEL,2004,101.3165131
Belgium,BEL,2005,101.2247086
Belgium,BEL,2006,101.8401337
Belgium,BEL,2007,102.7928009
Belgium,BEL,2008,103.5233612
Belgium,BEL,2009,103.523262
Belgium,BEL,2010,103.2656403
Belgium,BEL,2011,103.1886215
Belgium,BEL,2012,103.5501633
Belgium,BEL,2013,105.1199722
Belgium,BEL,2014,104.8543167
Belize,BLZ,1971,113.3989868
Belize,BLZ,1972,111.3638382
Belize,BLZ,1973,111.0604477
Belize,BLZ,1974,110.5651779
Belize,BLZ,1976,107.2569275
Belize,BLZ,1977,108.4658508
Belize,BLZ,1978,108.9633484
Belize,BLZ,1980,109.2577362
Belize,BLZ,1981,106.8104477
Belize,BLZ,1982,107.5908279
Belize,BLZ,1983,108.5271301
Belize,BLZ,1984,113.2825775
Belize,BLZ,1985,113.8104477
Belize,BLZ,1986,112.5286484
Belize,BLZ,1987,113.9346771
Belize,BLZ,1988,113.1033096
Belize,BLZ,1989,111.5629578
Belize,BLZ,1990,112.7317429
Belize,BLZ,1991,114.7413712
Belize,BLZ,1992,113.8194885
Belize,BLZ,1993,115.0652771
Belize,BLZ,1994,117.8499908
Belize,BLZ,1995,119.6850586
Belize,BLZ,1996,123.1280594
Belize,BLZ,1997,122.291008
Belize,BLZ,1999,119.0450516
Belize,BLZ,2000,115.8899765
Belize,BLZ,2001,112.4040375
Belize,BLZ,2002,107.2696075
Belize,BLZ,2003,111.1721115
Belize,BLZ,2004,112.8914108
Belize,BLZ,2005,113.3220596
Belize,BLZ,2006,113.7301178
Belize,BLZ,2007,113.1587601
Belize,BLZ,2008,112.3514404
Belize,BLZ,2009,113.0153809
Belize,BLZ,2010,112.550499
Belize,BLZ,2011,111.4111176
Belize,BLZ,2012,113.7917099
Belize,BLZ,2013,112.0314484
Belize,BLZ,2014,111.7301865
Benin,BEN,1971,34.51070023
Benin,BEN,1972,37.40050125
Benin,BEN,1973,41.13822174
Benin,BEN,1974,39.38227081
Benin,BEN,1975,45.82863998
Benin,BEN,1976,47.60491943
Benin,BEN,1977,49.59128189
Benin,BEN,1978,50.39913177
Benin,BEN,1979,56.38729858
Benin,BEN,1980,57.76020813
Benin,BEN,1981,59.83237076
Benin,BEN,1982,64.04553223
Benin,BEN,1983,65.61971283
Benin,BEN,1984,63.61772919
Benin,BEN,1985,63.77054977
Benin,BEN,1986,61.89889908
Benin,BEN,1987,62.29442978
Benin,BEN,1988,61.27507019
Benin,BEN,1989,60.75796127
Benin,BEN,1990,50.93820953
Benin,BEN,1991,57.78126144
Benin,BEN,1992,60.9154892
Benin,BEN,1993,65.88185883
Benin,BEN,1994,66.1869812
Benin,BEN,1995,69.43811035
Benin,BEN,1996,71.80116272
Benin,BEN,1997,75.38082123
Benin,BEN,1998,78.31697845
Benin,BEN,1999,78.40350342
Benin,BEN,2000,81.20214844
Benin,BEN,2001,89.10188293
Benin,BEN,2002,94.3789978
Benin,BEN,2003,97.84088898
Benin,BEN,2004,101.5409088
Benin,BEN,2005,98.54522705
Benin,BEN,2006,98.79341888
Benin,BEN,2008,110.0333633
Benin,BEN,2009,114.8725891
Benin,BEN,2010,116.2887802
Benin,BEN,2011,118.6075211
Benin,BEN,2012,122.7695313
Benin,BEN,2013,124.347908
Benin,BEN,2014,125.561203
Bermuda,BMU,1971,100.3644638
Bermuda,BMU,1972,98.26296234
Bermuda,BMU,1973,95.89112091
Bermuda,BMU,1974,96.44294739
Bermuda,BMU,1975,97.14968109
Bermuda,BMU,1976,100.4129791
Bermuda,BMU,1977,102.099411
Bermuda,BMU,1978,103.076683
Bermuda,BMU,1979,96.89531708
Bermuda,BMU,1980,98.09898376
Bermuda,BMU,1981,97.71118164
Bermuda,BMU,1982,97.65859222
Bermuda,BMU,1983,97.21047974
Bermuda,BMU,1984,96.00694275
Bermuda,BMU,1985,96.79039001
Bermuda,BMU,1995,103.6509018
Bermuda,BMU,1997,99.02372742
Bermuda,BMU,2001,101.2867584
Bermuda,BMU,2002,101.509201
Bermuda,BMU,2003,101.6246567
Bermuda,BMU,2004,100.3965836
Bermuda,BMU,2005,99.1047287
Bermuda,BMU,2006,97.11438751
Bermuda,BMU,2010,92.28388977
Bermuda,BMU,2011,89.83261108
Bermuda,BMU,2012,87.50518799
Bermuda,BMU,2013,86.45133972
Bermuda,BMU,2014,87.47599792
Bhutan,BTN,1970,20.14397049
Bhutan,BTN,1971,20.12606049
Bhutan,BTN,1972,21.60251999
Bhutan,BTN,1974,24.92411995
Bhutan,BTN,1976,30.21969986
Bhutan,BTN,1977,32.76921844
Bhutan,BTN,1978,32.80376053
Bhutan,BTN,1979,36.53905106
Bhutan,BTN,1980,46.6493988
Bhutan,BTN,1981,51.67008972
Bhutan,BTN,1982,53.90246964
Bhutan,BTN,1983,57.40689087
Bhutan,BTN,1984,59.21651077
Bhutan,BTN,1985,58.64305115
Bhutan,BTN,1986,53.68534088
Bhutan,BTN,1987,54.22716904
Bhutan,BTN,1988,55.94984818
Bhutan,BTN,1991,51.12839127
Bhutan,BTN,1992,50.74972916
Bhutan,BTN,1993,56.2053299
Bhutan,BTN,1994,59.27865982
Bhutan,BTN,1995,63.23978043
Bhutan,BTN,1996,67.30799103
Bhutan,BTN,1997,70.73188782
Bhutan,BTN,1998,72.84382629
Bhutan,BTN,1999,74.98474884
Bhutan,BTN,2000,78.23903656
Bhutan,BTN,2001,81.75817871
Bhutan,BTN,2002,84.83978271
Bhutan,BTN,2003,88.10613251
Bhutan,BTN,2004,91.78125
Bhutan,BTN,2005,94.57418823
Bhutan,BTN,2006,97.62863922
Bhutan,BTN,2007,100.5099182
Bhutan,BTN,2008,103.0617371
Bhutan,BTN,2009,106.8178024
Bhutan,BTN,2010,109.4029694
Bhutan,BTN,2011,111.0830307
Bhutan,BTN,2012,110.9756165
Bhutan,BTN,2013,104.8430176
Bhutan,BTN,2014,102.1316986
Bolivia,BOL,1970,85.02114868
Bolivia,BOL,1971,84.88603973
Bolivia,BOL,1972,86.42701721
Bolivia,BOL,1973,88.86315918
Bolivia,BOL,1974,91.0489502
Bolivia,BOL,1975,95.7064209
Bolivia,BOL,1976,97.89771271
Bolivia,BOL,1977,94.99739838
Bolivia,BOL,1978,95.90366364
